id,upload_date,cumulative_no,First_ts,First_sr
4154,1/29/2021,257,Labutta,Ayeyarwady
4155,1/29/2021,254,Meiktila,Mandalay
4156,1/29/2021,252,Myothit,Magway
4157,1/29/2021,247,Nyaungdon,Ayeyarwady
4158,1/29/2021,244,Kyaukse,Mandalay
4159,1/29/2021,243,Taunggyi,Shan
4160,1/29/2021,241,Za Bu Thi Ri,Nay Pyi Taw
4162,1/29/2021,230,Shwebo,Sagaing
4164,1/29/2021,222,Myaungmya,Ayeyarwady
4165,1/29/2021,219,Kawkareik,Kayin
4166,1/29/2021,211,Pyinoolwin,Mandalay
4167,1/29/2021,208,Kyaukpadaung,Mandalay
4168,1/29/2021,206,Natmauk,Magway
4172,1/29/2021,195,Buthidaung,Rakhine
4173,1/29/2021,194,Kanbalu,Sagaing
4174,1/29/2021,193,Chauk,Magway
4175,1/29/2021,191,Ye,Mon
4176,1/29/2021,189,Ingapu,Ayeyarwady
4178,1/29/2021,182,Toungup,Rakhine
4179,1/29/2021,180,Yenangyaung,Magway
4181,1/29/2021,172,Ann,Rakhine
4182,1/29/2021,167,Bilin,Mon
4183,1/29/2021,165,Myitkyina,Kachin
4184,1/29/2021,153,Tedim,Chin
4185,1/29/2021,152,Rathedaung,Rakhine
4186,1/29/2021,152,Paung,Mon
4187,1/29/2021,149,Pakokku,Magway
4189,1/29/2021,145,Nyaung-U,Mandalay
4190,1/29/2021,135,Tada-U,Mandalay
4191,1/29/2021,131,Yegyi,Ayeyarwady
4192,1/29/2021,129,Madaya,Mandalay
4194,1/29/2021,128,Myittha,Mandalay
4195,1/29/2021,126,Pauktaw,Rakhine
4197,1/29/2021,123,Thazi,Mandalay
4198,1/29/2021,122,Dawei,Tanintharyi
4199,1/29/2021,121,Thandwe,Rakhine
4201,1/29/2021,119,Tamu,Sagaing
4202,1/29/2021,117,Pyawbwe,Mandalay
4203,1/29/2021,116,Poke Ba Thi Ri,Nay Pyi Taw
4204,1/29/2021,114,Danubyu,Ayeyarwady
4206,1/29/2021,111,Salingyi,Sagaing
4207,1/29/2021,110,Wakema,Ayeyarwady
4208,1/29/2021,109,Ngazun,Mandalay
4209,1/29/2021,108,Lewe,Nay Pyi Taw
4211,1/29/2021,107,Kalaw,Shan
4212,1/29/2021,107,Natogyi,Mandalay
4213,1/29/2021,106,Tachileik,Shan
4214,1/29/2021,106,Ponnagyun,Rakhine
4215,1/29/2021,105,Myaing,Magway
4216,1/29/2021,103,Pyinmana,Nay Pyi Taw
4218,1/29/2021,101,Wundwin,Mandalay
4219,1/29/2021,99,Myebon,Rakhine
4220,1/29/2021,98,Yinmarbin,Sagaing
4221,1/29/2021,97,Mudon,Mon
4222,1/29/2021,96,Yamethin,Mandalay
4223,1/29/2021,95,Pwintbyu,Magway
4224,1/29/2021,92,Minbya,Rakhine
4225,1/29/2021,91,Lashio,Shan
4226,1/29/2021,84,Kyaunggon,Ayeyarwady
4228,1/29/2021,82,Gangaw,Magway
4229,1/29/2021,81,Myinmu,Sagaing
4230,1/29/2021,81,Mogoke,Mandalay
4231,1/29/2021,80,Muse,Shan
4232,1/29/2021,78,Kyaikmaraw,Mon
4233,1/29/2021,78,Hlaingbwe,Kayin
4235,1/29/2021,70,Thayet,Magway
4236,1/29/2021,70,Kawlin,Sagaing
4237,1/29/2021,68,Kangyidaunt,Ayeyarwady
4238,1/29/2021,68,Zalun,Ayeyarwady
4239,1/29/2021,66,Thanbyuzayat,Mon
4240,1/29/2021,64,Einme,Ayeyarwady
4241,1/29/2021,64,Loikaw,Kayah
4242,1/29/2021,62,Chaungzon,Mon
4243,1/29/2021,60,Lemyethna,Ayeyarwady
4244,1/29/2021,60,Seikphyu,Magway
4245,1/29/2021,59,Mohnyin,Kachin
4246,1/29/2021,59,Mahlaing,Mandalay
4247,1/29/2021,58,Taze,Sagaing
4248,1/29/2021,57,Chaung-U,Sagaing
4250,1/29/2021,56,Ywangan,Shan
4251,1/29/2021,55,Tatkon,Nay Pyi Taw
4252,1/29/2021,53,Thabeikkyin,Mandalay
4254,1/29/2021,49,Indaw,Sagaing
4255,1/29/2021,48,Wetlet,Sagaing
4257,1/29/2021,47,Mindat,Chin
4258,1/29/2021,45,Launglon,Tanintharyi
4259,1/29/2021,45,Oke Ta Ra Thi Ri,Nay Pyi Taw
4260,1/29/2021,45,Tabayin,Sagaing
4261,1/29/2021,43,Kyaukme,Shan
4262,1/29/2021,43,Palaw,Tanintharyi
4263,1/29/2021,42,Mingin,Sagaing
4264,1/29/2021,41,Kyangin,Ayeyarwady
4265,1/29/2021,41,Sinbaungwe,Magway
4266,1/29/2021,40,Pale,Sagaing
4267,1/29/2021,40,Myanaung,Ayeyarwady
4268,1/29/2021,39,Gwa,Rakhine
4269,1/29/2021,39,Yesagyo,Magway
4270,1/29/2021,38,Det Khi Na Thi Ri,Nay Pyi Taw
4271,1/29/2021,38,Minhla,Magway
4272,1/29/2021,38,Homalin,Sagaing
4273,1/29/2021,38,Pantanaw,Ayeyarwady
4274,1/29/2021,36,Myaung,Sagaing
4275,1/29/2021,36,Nawnghkio,Shan
4276,1/29/2021,35,Singu,Mandalay
4277,1/29/2021,34,Ye-U,Sagaing
4278,1/29/2021,33,Pauk,Magway
4279,1/29/2021,32,Thabaung,Ayeyarwady
4280,1/29/2021,32,Kani,Sagaing
4281,1/29/2021,31,Lawksawk,Shan
4282,1/29/2021,31,Matupi,Chin
4283,1/29/2021,30,Yebyu,Tanintharyi
4284,1/29/2021,30,Paletwa,Chin
4285,1/29/2021,29,Katha,Sagaing
4286,1/29/2021,28,Budalin,Sagaing
4287,1/29/2021,27,Kawthoung,Tanintharyi
4288,1/29/2021,27,Ramree,Rakhine
4289,1/29/2021,27,Falam,Chin
4290,1/29/2021,27,Tigyaing,Sagaing
4291,1/29/2021,26,Khin-U,Sagaing
4292,1/29/2021,24,Hakha,Chin
4293,1/29/2021,24,Tonzang,Chin
4294,1/29/2021,24,Pinlaung,Shan
4295,1/29/2021,24,Shwegu,Kachin
4296,1/29/2021,24,Kyunhla,Sagaing
4297,1/29/2021,23,Waingmaw,Kachin
4298,1/29/2021,22,Loilen,Shan
4299,1/29/2021,21,Bhamo,Kachin
4300,1/29/2021,20,Mogaung,Kachin
4301,1/29/2021,20,Namhsan,Shan
4302,1/29/2021,20,Kutkai,Shan
4303,1/29/2021,19,Hsihseng,Shan
4304,1/29/2021,19,Kamma,Magway
4305,1/29/2021,18,Ayadaw,Sagaing
4306,1/29/2021,18,Pindaya,Shan
4307,1/29/2021,18,Thayetchaung,Tanintharyi
4308,1/29/2021,17,Ngape,Magway
4309,1/29/2021,17,Mongmit,Shan
4310,1/29/2021,16,Mongyawng,Shan
4311,1/29/2021,15,Kyainseikgyi,Kayin
4312,1/29/2021,15,Ngapudaw,Ayeyarwady
4313,1/29/2021,15,Kalewa,Sagaing
4314,1/29/2021,14,Kyunsu,Tanintharyi
4315,1/29/2021,14,Hsipaw,Shan
4316,1/29/2021,13,Munaung,Rakhine
4317,1/29/2021,13,Nyaungshwe,Shan
4318,1/29/2021,13,Saw,Magway
4319,1/29/2021,12,Momauk,Kachin
4320,1/29/2021,12,Thandaunggyi,Kayin
4321,1/29/2021,12,Bokpyin,Tanintharyi
4322,1/29/2021,11,Hopong,Shan
4323,1/29/2021,11,Namhkan,Shan
4324,1/29/2021,10,Wuntho,Sagaing
4325,1/29/2021,9,Kanpetlet,Chin
4326,1/29/2021,9,Sidoktaya,Magway
4327,1/29/2021,9,Tangyan,Shan
4328,1/29/2021,8,Nansang,Shan
4329,1/29/2021,8,Namtu,Shan
4330,1/29/2021,8,Pekon,Shan
4331,1/29/2021,7,Puta-O,Kachin
4332,1/29/2021,7,Kengtung,Shan
4333,1/29/2021,7,Mabein,Shan
4334,1/29/2021,6,Paungbyin,Sagaing
4335,1/29/2021,6,Tilin,Magway
4336,1/29/2021,6,Mindon,Magway
4337,1/29/2021,5,Monghpyak,Shan
4338,1/29/2021,5,Thantlang,Chin
4339,1/29/2021,5,Mawlaik,Sagaing
4340,1/29/2021,5,Mongton,Shan
4341,1/29/2021,5,Monghsat,Shan
4342,1/29/2021,5,Mongping,Shan
4343,1/29/2021,5,Demoso,Kayah
4344,1/29/2021,5,Mongnai,Shan
4345,1/29/2021,4,Hpapun,Kayin
4346,1/29/2021,4,Hkamti,Sagaing
4347,1/29/2021,4,Monghsu,Shan
4348,1/29/2021,4,Nanyun,Sagaing
4349,1/29/2021,3,Kunlong,Shan
4350,1/29/2021,2,Tanai,Kachin
8,1/15/2021,3179,Bago,Bago
298,1/16/2021,3195,Bago,Bago
588,1/17/2021,3207,Bago,Bago
878,1/18/2021,3222,Bago,Bago
1168,1/19/2021,3237,Bago,Bago
1748,1/20/2021,3237,Bago,Bago
2038,1/21/2021,3257,Bago,Bago
2328,1/22/2021,3266,Bago,Bago
2618,1/23/2021,3275,Bago,Bago
2908,1/24/2021,3281,Bago,Bago
3198,1/26/2021,3291,Bago,Bago
3488,1/27/2021,3297,Bago,Bago
3778,1/28/2021,3301,Bago,Bago
4068,1/29/2021,3313,Bago,Bago
53,1/15/2021,516,Thayarwady,Bago
343,1/16/2021,516,Thayarwady,Bago
633,1/17/2021,517,Thayarwady,Bago
924,1/18/2021,517,Thayarwady,Bago
1214,1/19/2021,518,Thayarwady,Bago
1794,1/20/2021,518,Thayarwady,Bago
2084,1/21/2021,523,Thayarwady,Bago
2374,1/22/2021,523,Thayarwady,Bago
2664,1/23/2021,523,Thayarwady,Bago
2955,1/24/2021,523,Thayarwady,Bago
3246,1/26/2021,523,Thayarwady,Bago
3536,1/27/2021,524,Thayarwady,Bago
3827,1/28/2021,524,Thayarwady,Bago
4117,1/29/2021,524,Thayarwady,Bago
61,1/15/2021,468,Letpadan,Bago
352,1/16/2021,468,Letpadan,Bago
641,1/17/2021,468,Letpadan,Bago
932,1/18/2021,468,Letpadan,Bago
1221,1/19/2021,468,Letpadan,Bago
1801,1/20/2021,468,Letpadan,Bago
2091,1/21/2021,468,Letpadan,Bago
2383,1/22/2021,471,Letpadan,Bago
2674,1/23/2021,471,Letpadan,Bago
2964,1/24/2021,471,Letpadan,Bago
3253,1/26/2021,471,Letpadan,Bago
3544,1/27/2021,471,Letpadan,Bago
3834,1/28/2021,479,Letpadan,Bago
4124,1/29/2021,479,Letpadan,Bago
62,1/15/2021,467,Phyu,Bago
348,1/16/2021,486,Phyu,Bago
638,1/17/2021,487,Phyu,Bago
927,1/18/2021,491,Phyu,Bago
1217,1/19/2021,492,Phyu,Bago
1797,1/20/2021,492,Phyu,Bago
2087,1/21/2021,501,Phyu,Bago
2377,1/22/2021,502,Phyu,Bago
2668,1/23/2021,502,Phyu,Bago
2959,1/24/2021,503,Phyu,Bago
3249,1/26/2021,513,Phyu,Bago
3539,1/27/2021,513,Phyu,Bago
3829,1/28/2021,513,Phyu,Bago
4120,1/29/2021,513,Phyu,Bago
67,1/15/2021,431,Waw,Bago
358,1/16/2021,431,Waw,Bago
648,1/17/2021,431,Waw,Bago
938,1/18/2021,431,Waw,Bago
1228,1/19/2021,438,Waw,Bago
1808,1/20/2021,438,Waw,Bago
2097,1/21/2021,440,Waw,Bago
2387,1/22/2021,440,Waw,Bago
2678,1/23/2021,440,Waw,Bago
2968,1/24/2021,440,Waw,Bago
3257,1/26/2021,440,Waw,Bago
3547,1/27/2021,440,Waw,Bago
3837,1/28/2021,440,Waw,Bago
4127,1/29/2021,440,Waw,Bago
74,1/15/2021,382,Kawa,Bago
364,1/16/2021,382,Kawa,Bago
654,1/17/2021,383,Kawa,Bago
944,1/18/2021,385,Kawa,Bago
1234,1/19/2021,390,Kawa,Bago
1814,1/20/2021,390,Kawa,Bago
2104,1/21/2021,394,Kawa,Bago
2394,1/22/2021,395,Kawa,Bago
2684,1/23/2021,395,Kawa,Bago
2974,1/24/2021,395,Kawa,Bago
3264,1/26/2021,395,Kawa,Bago
3554,1/27/2021,395,Kawa,Bago
3843,1/28/2021,395,Kawa,Bago
4133,1/29/2021,395,Kawa,Bago
75,1/15/2021,345,Kyauktaga,Bago
365,1/16/2021,345,Kyauktaga,Bago
655,1/17/2021,352,Kyauktaga,Bago
945,1/18/2021,355,Kyauktaga,Bago
1235,1/19/2021,355,Kyauktaga,Bago
1815,1/20/2021,355,Kyauktaga,Bago
2105,1/21/2021,359,Kyauktaga,Bago
2395,1/22/2021,359,Kyauktaga,Bago
2685,1/23/2021,359,Kyauktaga,Bago
2975,1/24/2021,364,Kyauktaga,Bago
3265,1/26/2021,364,Kyauktaga,Bago
3556,1/27/2021,369,Kyauktaga,Bago
3845,1/28/2021,369,Kyauktaga,Bago
4135,1/29/2021,369,Kyauktaga,Bago
86,1/15/2021,250,Nyaunglebin,Bago
377,1/16/2021,252,Nyaunglebin,Bago
667,1/17/2021,252,Nyaunglebin,Bago
957,1/18/2021,256,Nyaunglebin,Bago
1247,1/19/2021,257,Nyaunglebin,Bago
1827,1/20/2021,257,Nyaunglebin,Bago
2117,1/21/2021,259,Nyaunglebin,Bago
2407,1/22/2021,260,Nyaunglebin,Bago
2695,1/23/2021,265,Nyaunglebin,Bago
2985,1/24/2021,265,Nyaunglebin,Bago
3275,1/26/2021,267,Nyaunglebin,Bago
3565,1/27/2021,271,Nyaunglebin,Bago
3855,1/28/2021,271,Nyaunglebin,Bago
4147,1/29/2021,271,Nyaunglebin,Bago
93,1/15/2021,234,Minhla,Bago
384,1/16/2021,234,Minhla,Bago
674,1/17/2021,234,Minhla,Bago
964,1/18/2021,234,Minhla,Bago
1256,1/19/2021,234,Minhla,Bago
1836,1/20/2021,234,Minhla,Bago
2128,1/21/2021,234,Minhla,Bago
2419,1/22/2021,234,Minhla,Bago
2709,1/23/2021,234,Minhla,Bago
3000,1/24/2021,234,Minhla,Bago
3291,1/26/2021,235,Minhla,Bago
3581,1/27/2021,235,Minhla,Bago
3871,1/28/2021,235,Minhla,Bago
4161,1/29/2021,235,Minhla,Bago
99,1/15/2021,223,Daik-U,Bago
389,1/16/2021,223,Daik-U,Bago
680,1/17/2021,223,Daik-U,Bago
970,1/18/2021,223,Daik-U,Bago
1260,1/19/2021,223,Daik-U,Bago
1840,1/20/2021,223,Daik-U,Bago
2131,1/21/2021,224,Daik-U,Bago
2421,1/22/2021,224,Daik-U,Bago
2710,1/23/2021,227,Daik-U,Bago
3002,1/24/2021,227,Daik-U,Bago
3293,1/26/2021,227,Daik-U,Bago
3583,1/27/2021,227,Daik-U,Bago
3873,1/28/2021,228,Daik-U,Bago
4163,1/29/2021,229,Daik-U,Bago
101,1/15/2021,216,Pyay,Bago
390,1/16/2021,220,Pyay,Bago
679,1/17/2021,223,Pyay,Bago
968,1/18/2021,229,Pyay,Bago
1257,1/19/2021,233,Pyay,Bago
1837,1/20/2021,233,Pyay,Bago
2127,1/21/2021,236,Pyay,Bago
2411,1/22/2021,246,Pyay,Bago
2700,1/23/2021,254,Pyay,Bago
2990,1/24/2021,255,Pyay,Bago
3278,1/26/2021,262,Pyay,Bago
3569,1/27/2021,262,Pyay,Bago
3857,1/28/2021,265,Pyay,Bago
4144,1/29/2021,286,Pyay,Bago
106,1/15/2021,194,Okpho,Bago
394,1/16/2021,201,Okpho,Bago
684,1/17/2021,201,Okpho,Bago
975,1/18/2021,201,Okpho,Bago
1267,1/19/2021,201,Okpho,Bago
1847,1/20/2021,201,Okpho,Bago
2137,1/21/2021,205,Okpho,Bago
2427,1/22/2021,205,Okpho,Bago
2717,1/23/2021,205,Okpho,Bago
3007,1/24/2021,205,Okpho,Bago
3297,1/26/2021,205,Okpho,Bago
3587,1/27/2021,205,Okpho,Bago
3879,1/28/2021,205,Okpho,Bago
4169,1/29/2021,205,Okpho,Bago
107,1/15/2021,191,Thanatpin,Bago
398,1/16/2021,192,Thanatpin,Bago
688,1/17/2021,192,Thanatpin,Bago
979,1/18/2021,192,Thanatpin,Bago
1269,1/19/2021,193,Thanatpin,Bago
1849,1/20/2021,193,Thanatpin,Bago
2140,1/21/2021,196,Thanatpin,Bago
2429,1/22/2021,197,Thanatpin,Bago
2720,1/23/2021,197,Thanatpin,Bago
3010,1/24/2021,197,Thanatpin,Bago
3301,1/26/2021,197,Thanatpin,Bago
3591,1/27/2021,197,Thanatpin,Bago
3881,1/28/2021,197,Thanatpin,Bago
4171,1/29/2021,198,Thanatpin,Bago
108,1/15/2021,189,Taungoo,Bago
399,1/16/2021,189,Taungoo,Bago
690,1/17/2021,189,Taungoo,Bago
980,1/18/2021,190,Taungoo,Bago
1270,1/19/2021,191,Taungoo,Bago
1850,1/20/2021,191,Taungoo,Bago
2139,1/21/2021,196,Taungoo,Bago
2430,1/22/2021,196,Taungoo,Bago
2719,1/23/2021,197,Taungoo,Bago
3009,1/24/2021,197,Taungoo,Bago
3300,1/26/2021,198,Taungoo,Bago
3590,1/27/2021,198,Taungoo,Bago
3880,1/28/2021,200,Taungoo,Bago
4170,1/29/2021,201,Taungoo,Bago
114,1/15/2021,170,Shwedaung,Bago
404,1/16/2021,170,Shwedaung,Bago
694,1/17/2021,171,Shwedaung,Bago
984,1/18/2021,171,Shwedaung,Bago
1275,1/19/2021,171,Shwedaung,Bago
1855,1/20/2021,171,Shwedaung,Bago
2146,1/21/2021,171,Shwedaung,Bago
2435,1/22/2021,173,Shwedaung,Bago
2725,1/23/2021,173,Shwedaung,Bago
3015,1/24/2021,173,Shwedaung,Bago
3307,1/26/2021,173,Shwedaung,Bago
3600,1/27/2021,173,Shwedaung,Bago
3890,1/28/2021,173,Shwedaung,Bago
4180,1/29/2021,173,Shwedaung,Bago
115,1/15/2021,170,Yedashe,Bago
405,1/16/2021,170,Yedashe,Bago
695,1/17/2021,170,Yedashe,Bago
985,1/18/2021,170,Yedashe,Bago
1276,1/19/2021,170,Yedashe,Bago
1856,1/20/2021,170,Yedashe,Bago
2144,1/21/2021,174,Yedashe,Bago
2434,1/22/2021,175,Yedashe,Bago
2724,1/23/2021,175,Yedashe,Bago
3014,1/24/2021,175,Yedashe,Bago
3304,1/26/2021,187,Yedashe,Bago
3595,1/27/2021,187,Yedashe,Bago
3887,1/28/2021,189,Yedashe,Bago
4177,1/29/2021,189,Yedashe,Bago
122,1/15/2021,134,Nattalin,Bago
412,1/16/2021,134,Nattalin,Bago
703,1/17/2021,134,Nattalin,Bago
991,1/18/2021,142,Nattalin,Bago
1282,1/19/2021,143,Nattalin,Bago
1862,1/20/2021,143,Nattalin,Bago
2154,1/21/2021,143,Nattalin,Bago
2445,1/22/2021,144,Nattalin,Bago
2735,1/23/2021,144,Nattalin,Bago
3025,1/24/2021,144,Nattalin,Bago
3317,1/26/2021,145,Nattalin,Bago
3608,1/27/2021,145,Nattalin,Bago
3898,1/28/2021,145,Nattalin,Bago
4188,1/29/2021,146,Nattalin,Bago
128,1/15/2021,124,Gyobingauk,Bago
418,1/16/2021,124,Gyobingauk,Bago
708,1/17/2021,124,Gyobingauk,Bago
999,1/18/2021,124,Gyobingauk,Bago
1289,1/19/2021,124,Gyobingauk,Bago
1869,1/20/2021,124,Gyobingauk,Bago
2160,1/21/2021,128,Gyobingauk,Bago
2451,1/22/2021,128,Gyobingauk,Bago
2741,1/23/2021,128,Gyobingauk,Bago
3031,1/24/2021,128,Gyobingauk,Bago
3323,1/26/2021,128,Gyobingauk,Bago
3613,1/27/2021,128,Gyobingauk,Bago
3903,1/28/2021,128,Gyobingauk,Bago
4193,1/29/2021,128,Gyobingauk,Bago
130,1/15/2021,117,Paungde,Bago
422,1/16/2021,117,Paungde,Bago
712,1/17/2021,118,Paungde,Bago
1002,1/18/2021,118,Paungde,Bago
1295,1/19/2021,118,Paungde,Bago
1875,1/20/2021,118,Paungde,Bago
2167,1/21/2021,119,Paungde,Bago
2456,1/22/2021,120,Paungde,Bago
2747,1/23/2021,120,Paungde,Bago
3039,1/24/2021,120,Paungde,Bago
3329,1/26/2021,120,Paungde,Bago
3619,1/27/2021,120,Paungde,Bago
3910,1/28/2021,120,Paungde,Bago
4200,1/29/2021,120,Paungde,Bago
133,1/15/2021,115,Monyo,Bago
424,1/16/2021,116,Monyo,Bago
714,1/17/2021,116,Monyo,Bago
1004,1/18/2021,116,Monyo,Bago
1298,1/19/2021,116,Monyo,Bago
1878,1/20/2021,116,Monyo,Bago
2163,1/21/2021,120,Monyo,Bago
2455,1/22/2021,120,Monyo,Bago
2746,1/23/2021,120,Monyo,Bago
3037,1/24/2021,121,Monyo,Bago
3325,1/26/2021,124,Monyo,Bago
3615,1/27/2021,124,Monyo,Bago
3906,1/28/2021,124,Monyo,Bago
4196,1/29/2021,124,Monyo,Bago
138,1/15/2021,112,Oktwin,Bago
428,1/16/2021,112,Oktwin,Bago
718,1/17/2021,112,Oktwin,Bago
1009,1/18/2021,112,Oktwin,Bago
1302,1/19/2021,112,Oktwin,Bago
1882,1/20/2021,112,Oktwin,Bago
2173,1/21/2021,112,Oktwin,Bago
2463,1/22/2021,112,Oktwin,Bago
2754,1/23/2021,112,Oktwin,Bago
3044,1/24/2021,112,Oktwin,Bago
3335,1/26/2021,113,Oktwin,Bago
3625,1/27/2021,113,Oktwin,Bago
3915,1/28/2021,113,Oktwin,Bago
4205,1/29/2021,113,Oktwin,Bago
148,1/15/2021,99,Padaung,Bago
439,1/16/2021,100,Padaung,Bago
730,1/17/2021,100,Padaung,Bago
1021,1/18/2021,100,Padaung,Bago
1311,1/19/2021,101,Padaung,Bago
1891,1/20/2021,101,Padaung,Bago
2182,1/21/2021,102,Padaung,Bago
2467,1/22/2021,105,Padaung,Bago
2757,1/23/2021,105,Padaung,Bago
3048,1/24/2021,105,Padaung,Bago
3339,1/26/2021,106,Padaung,Bago
3628,1/27/2021,106,Padaung,Bago
3921,1/28/2021,106,Padaung,Bago
4210,1/29/2021,107,Padaung,Bago
151,1/15/2021,97,Thegon,Bago
442,1/16/2021,97,Thegon,Bago
733,1/17/2021,97,Thegon,Bago
1024,1/18/2021,97,Thegon,Bago
1313,1/19/2021,98,Thegon,Bago
1893,1/20/2021,98,Thegon,Bago
2186,1/21/2021,98,Thegon,Bago
2476,1/22/2021,98,Thegon,Bago
2766,1/23/2021,98,Thegon,Bago
3058,1/24/2021,98,Thegon,Bago
3348,1/26/2021,98,Thegon,Bago
3638,1/27/2021,100,Thegon,Bago
3928,1/28/2021,101,Thegon,Bago
4217,1/29/2021,102,Thegon,Bago
163,1/15/2021,79,Zigon,Bago
453,1/16/2021,80,Zigon,Bago
743,1/17/2021,80,Zigon,Bago
1033,1/18/2021,80,Zigon,Bago
1325,1/19/2021,80,Zigon,Bago
1905,1/20/2021,80,Zigon,Bago
2196,1/21/2021,81,Zigon,Bago
2486,1/22/2021,81,Zigon,Bago
2777,1/23/2021,81,Zigon,Bago
3067,1/24/2021,81,Zigon,Bago
3358,1/26/2021,81,Zigon,Bago
3647,1/27/2021,83,Zigon,Bago
3937,1/28/2021,83,Zigon,Bago
4227,1/29/2021,83,Zigon,Bago
167,1/15/2021,72,Shwegyin,Bago
459,1/16/2021,72,Shwegyin,Bago
749,1/17/2021,72,Shwegyin,Bago
1039,1/18/2021,72,Shwegyin,Bago
1329,1/19/2021,72,Shwegyin,Bago
1909,1/20/2021,72,Shwegyin,Bago
2200,1/21/2021,72,Shwegyin,Bago
2490,1/22/2021,72,Shwegyin,Bago
2782,1/23/2021,72,Shwegyin,Bago
3072,1/24/2021,72,Shwegyin,Bago
3362,1/26/2021,72,Shwegyin,Bago
3653,1/27/2021,72,Shwegyin,Bago
3944,1/28/2021,72,Shwegyin,Bago
4234,1/29/2021,72,Shwegyin,Bago
179,1/15/2021,50,Paukkhaung,Bago
470,1/16/2021,50,Paukkhaung,Bago
762,1/17/2021,50,Paukkhaung,Bago
1053,1/18/2021,50,Paukkhaung,Bago
1343,1/19/2021,50,Paukkhaung,Bago
1923,1/20/2021,50,Paukkhaung,Bago
2213,1/21/2021,52,Paukkhaung,Bago
2505,1/22/2021,52,Paukkhaung,Bago
2796,1/23/2021,53,Paukkhaung,Bago
3086,1/24/2021,54,Paukkhaung,Bago
3375,1/26/2021,55,Paukkhaung,Bago
3666,1/27/2021,56,Paukkhaung,Bago
3958,1/28/2021,56,Paukkhaung,Bago
4249,1/29/2021,56,Paukkhaung,Bago
181,1/15/2021,49,Htantabin,Bago
473,1/16/2021,49,Htantabin,Bago
763,1/17/2021,49,Htantabin,Bago
1054,1/18/2021,50,Htantabin,Bago
1344,1/19/2021,50,Htantabin,Bago
1924,1/20/2021,50,Htantabin,Bago
2216,1/21/2021,50,Htantabin,Bago
2507,1/22/2021,50,Htantabin,Bago
2798,1/23/2021,50,Htantabin,Bago
3090,1/24/2021,50,Htantabin,Bago
3383,1/26/2021,50,Htantabin,Bago
3673,1/27/2021,50,Htantabin,Bago
3963,1/28/2021,50,Htantabin,Bago
4253,1/29/2021,50,Htantabin,Bago
186,1/15/2021,46,Kyaukkyi,Bago
475,1/16/2021,47,Kyaukkyi,Bago
766,1/17/2021,47,Kyaukkyi,Bago
1057,1/18/2021,47,Kyaukkyi,Bago
1348,1/19/2021,47,Kyaukkyi,Bago
1928,1/20/2021,47,Kyaukkyi,Bago
2220,1/21/2021,47,Kyaukkyi,Bago
2511,1/22/2021,47,Kyaukkyi,Bago
2801,1/23/2021,47,Kyaukkyi,Bago
3091,1/24/2021,47,Kyaukkyi,Bago
3385,1/26/2021,47,Kyaukkyi,Bago
3674,1/27/2021,48,Kyaukkyi,Bago
3966,1/28/2021,48,Kyaukkyi,Bago
4256,1/29/2021,48,Kyaukkyi,Bago
