,id,upload_date,townships,sr,cumulative_no,First_ts,First_sr,Township_Name_Eng,Tsp_Pcode,SR_Pcode,SR_Name_Eng,Township_Name_MMR
1881,2697,1/23/2021,Mrauk-U Township,Rakhine State,265,Mrauk-U,Rakhine,Mrauk-U,MMR012003,MMR012,Rakhine,á€™á€¼á€±á€¬á€€á€ºá€¦á€¸
1882,2698,1/23/2021,Kyaiklat Township,Ayeyarwady Region,258,Kyaiklat,Ayeyarwady,Kyaiklat,MMR017025,MMR017,Ayeyarwady,á€€á€»á€­á€¯á€€á€ºá€œá€á€º
1883,2699,1/23/2021,Taungdwingyi Township,Magway Region,257,Taungdwingyi,Magway,Taungdwingyi,MMR009004,MMR009,Magway,á€á€±á€¬á€„á€ºá€á€½á€„á€ºá€¸á€€á€¼á€®á€¸
1884,2701,1/23/2021,Labutta Township,Ayeyarwady Region,249,Labutta,Ayeyarwady,Labutta,MMR017016,MMR017,Ayeyarwady,á€œá€•á€½á€á€¹á€á€¬
1885,2702,1/23/2021,Nyaungdon Township,Ayeyarwady Region,245,Nyaungdon,Ayeyarwady,Nyaungdon,MMR017021,MMR017,Ayeyarwady,á€Šá€±á€¬á€„á€ºá€á€¯á€”á€ºá€¸
1886,2703,1/23/2021,Myothit Township,Magway Region,244,Myothit,Magway,Myothit,MMR009005,MMR009,Magway,á€™á€¼á€­á€¯á€·á€žá€…á€º
1887,2704,1/23/2021,Pyapon Township,Ayeyarwady Region,244,Pyapon,Ayeyarwady,Pyapon,MMR017023,MMR017,Ayeyarwady,á€–á€»á€¬á€•á€¯á€¶
1888,2705,1/23/2021,Za Bu Thi Ri Township,Naypyitaw,240,Za Bu Thi Ri,Nay Pyi Taw,Za Bu Thi Ri,MMR018002,MMR018,Nay Pyi Taw,á€‡á€™á€¹á€—á€°á€žá€®á€›á€­
1889,2706,1/23/2021,Meiktila Township,Mandalay Region,240,Meiktila,Mandalay,Meiktila,MMR010028,MMR010,Mandalay,á€™á€­á€á€¹á€‘á€®á€œá€¬
1890,2707,1/23/2021,Minbu Township,Magway Region,240,Minbu,Magway,Minbu,MMR009007,MMR009,Magway,á€™á€„á€ºá€¸á€˜á€°á€¸
1891,2711,1/23/2021,Shwebo Township,Sagaing Region,226,Shwebo,Sagaing,Shwebo,MMR005004,MMR005,Sagaing,á€›á€½á€¾á€±á€˜á€­á€¯
1892,2712,1/23/2021,Monywa Township,Sagaing Region,226,Monywa,Sagaing,Monywa,MMR005012,MMR005,Sagaing,á€™á€¯á€¶á€›á€½á€¬
1893,2713,1/23/2021,Kyaukse Township,Mandalay Region,222,Kyaukse,Mandalay,Kyaukse,MMR010013,MMR010,Mandalay,á€€á€»á€±á€¬á€€á€ºá€†á€Šá€º
1894,2714,1/23/2021,Kawkareik Township,Kayin State,219,Kawkareik,Kayin,Kawkareik,MMR003006,MMR003,Kayin,á€€á€±á€¬á€·á€€á€›á€­á€á€º
1895,2715,1/23/2021,Myaungmya Township,Ayeyarwady Region,219,Myaungmya,Ayeyarwady,Myaungmya,MMR017014,MMR017,Ayeyarwady,á€™á€¼á€±á€¬á€„á€ºá€¸á€™á€¼
1896,2716,1/23/2021,Pyinoolwin Township,Mandalay Region,208,Pyinoolwin,Mandalay,Pyinoolwin,MMR010008,MMR010,Mandalay,á€•á€¼á€„á€ºá€¦á€¸á€œá€½á€„á€º
1897,2718,1/23/2021,Natmauk Township,Magway Region,202,Natmauk,Magway,Natmauk,MMR009006,MMR009,Magway,á€”á€á€ºá€™á€±á€¬á€€á€º
1898,2721,1/23/2021,Buthidaung Township,Rakhine State,195,Buthidaung,Rakhine,Buthidaung,MMR012010,MMR012,Rakhine,á€˜á€°á€¸á€žá€®á€¸á€á€±á€¬á€„á€º
1899,2722,1/23/2021,Kyaukpadaung Township,Mandalay Region,184,Kyaukpadaung,Mandalay,Kyaukpadaung,MMR010020,MMR010,Mandalay,á€€á€»á€±á€¬á€€á€ºá€•á€”á€ºá€¸á€á€±á€¬á€„á€ºá€¸
1900,2723,1/23/2021,Toungup Township,Rakhine State,182,Toungup,Rakhine,Toungup,MMR012016,MMR012,Rakhine,á€á€±á€¬á€„á€ºá€€á€¯á€á€º
1901,2726,1/23/2021,Ann Township,Rakhine State,172,Ann,Rakhine,Ann,MMR012014,MMR012,Rakhine,á€¡á€™á€ºá€¸
1902,2727,1/23/2021,Ingapu Township,Ayeyarwady Region,172,Ingapu,Ayeyarwady,Ingapu,MMR017013,MMR017,Ayeyarwady,á€¡á€„á€ºá€¹á€‚á€•á€°
1903,2728,1/23/2021,Bilin Township,Mon State,166,Bilin,Mon,Bilin,MMR011010,MMR011,Mon,á€˜á€®á€¸á€œá€„á€ºá€¸
1904,2729,1/23/2021,Chauk Township,Magway Region,162,Chauk,Magway,Chauk,MMR009003,MMR009,Magway,á€á€»á€±á€¬á€€á€º
1905,2730,1/23/2021,Yenangyaung Township,Magway Region,158,Yenangyaung,Magway,Yenangyaung,MMR009002,MMR009,Magway,á€›á€±á€”á€¶á€á€»á€±á€¬á€„á€ºá€¸
1906,2731,1/23/2021,Rathedaung Township,Rakhine State,152,Rathedaung,Rakhine,Rathedaung,MMR012008,MMR012,Rakhine,á€›á€žá€±á€·á€á€±á€¬á€„á€º
1907,2732,1/23/2021,Ye Township,Mon State,150,Ye,Mon,Ye,MMR011006,MMR011,Mon,á€›á€±á€¸
1908,2733,1/23/2021,Tedim Township,Chin State,145,Tedim,Chin,Tedim,MMR004004,MMR004,Chin,á€á€®á€¸á€á€­á€”á€º
1909,2734,1/23/2021,Paung Township,Mon State,144,Paung,Mon,Paung,MMR011008,MMR011,Mon,á€•á€±á€«á€„á€º
1910,2736,1/23/2021,Myitkyina Township,Kachin State,141,Myitkyina,Kachin,Myitkyina,MMR001001,MMR001,Kachin,á€™á€¼á€…á€ºá€€á€¼á€®á€¸á€”á€¬á€¸
1911,2737,1/23/2021,Nyaung-U Township,Mandalay Region,141,Nyaung-U,Mandalay,Nyaung-U,MMR010022,MMR010,Mandalay,á€Šá€±á€¬á€„á€ºá€¦á€¸
1912,2738,1/23/2021,Pakokku Township,Magway Region,137,Pakokku,Magway,Pakokku,MMR009018,MMR009,Magway,á€•á€á€¯á€€á€¹á€€á€°
1913,2739,1/23/2021,Kanbalu Township,Sagaing Region,135,Kanbalu,Sagaing,Kanbalu,MMR005007,MMR005,Sagaing,á€€á€”á€ºá€·á€˜á€œá€°
1914,2740,1/23/2021,Yegyi Township,Ayeyarwady Region,131,Yegyi,Ayeyarwady,Yegyi,MMR017006,MMR017,Ayeyarwady,á€›á€±á€€á€¼á€Šá€º
1915,2742,1/23/2021,Pauktaw Township,Rakhine State,126,Pauktaw,Rakhine,Pauktaw,MMR012007,MMR012,Rakhine,á€•á€±á€«á€€á€ºá€á€±á€¬
1916,2743,1/23/2021,Madaya Township,Mandalay Region,124,Madaya,Mandalay,Madaya,MMR010009,MMR010,Mandalay,á€™á€á€¹á€á€›á€¬
1917,2744,1/23/2021,Thandwe Township,Rakhine State,121,Thandwe,Rakhine,Thandwe,MMR012015,MMR012,Rakhine,á€žá€¶á€á€½á€²
1918,2745,1/23/2021,Thazi Township,Mandalay Region,121,Thazi,Mandalay,Thazi,MMR010030,MMR010,Mandalay,á€žá€¬á€…á€Šá€º
1919,2748,1/23/2021,Tada-U Township,Mandalay Region,120,Tada-U,Mandalay,Tada-U,MMR010016,MMR010,Mandalay,á€á€¶á€á€¬á€¸á€¦á€¸
1920,2749,1/23/2021,Dawei Township,Tanintharyi Region,119,Dawei,Tanintharyi,Dawei,MMR006001,MMR006,Tanintharyi,á€‘á€¬á€¸á€á€šá€º
1921,2750,1/23/2021,Pyawbwe Township,Mandalay Region,115,Pyawbwe,Mandalay,Pyawbwe,MMR010024,MMR010,Mandalay,á€•á€»á€±á€¬á€ºá€˜á€½á€šá€º
1922,2751,1/23/2021,Tamu Township,Sagaing Region,115,Tamu,Sagaing,Tamu,MMR005030,MMR005,Sagaing,á€á€™á€°á€¸
1923,2752,1/23/2021,Poke Ba Thi Ri Township,Naypyitaw,114,Poke Ba Thi Ri,Nay Pyi Taw,Poke Ba Thi Ri,MMR018005,MMR018,Nay Pyi Taw,á€•á€¯á€—á€¹á€—á€žá€®á€›á€­
1924,2753,1/23/2021,Myittha Township,Mandalay Region,113,Myittha,Mandalay,Myittha,MMR010015,MMR010,Mandalay,á€™á€¼á€…á€ºá€žá€¬á€¸
1925,2755,1/23/2021,Danubyu Township,Ayeyarwady Region,110,Danubyu,Ayeyarwady,Danubyu,MMR017022,MMR017,Ayeyarwady,á€“á€”á€¯á€–á€¼á€°
1926,2756,1/23/2021,Ponnagyun Township,Rakhine State,105,Ponnagyun,Rakhine,Ponnagyun,MMR012002,MMR012,Rakhine,á€•á€¯á€á€¹á€á€¬á€¸á€€á€»á€½á€”á€ºá€¸
1927,2759,1/23/2021,Wakema Township,Ayeyarwady Region,105,Wakema,Ayeyarwady,Wakema,MMR017017,MMR017,Ayeyarwady,á€á€«á€¸á€á€šá€ºá€™
1928,2760,1/23/2021,Natogyi Township,Mandalay Region,105,Natogyi,Mandalay,Natogyi,MMR010019,MMR010,Mandalay,á€”á€½á€¬á€¸á€‘á€­á€¯á€¸á€€á€¼á€®á€¸
1929,2762,1/23/2021,Lewe Township,Naypyitaw,103,Lewe,Nay Pyi Taw,Lewe,MMR018007,MMR018,Nay Pyi Taw,á€œá€šá€ºá€á€±á€¸
1930,2763,1/23/2021,Wundwin Township,Mandalay Region,100,Wundwin,Mandalay,Wundwin,MMR010031,MMR010,Mandalay,á€á€™á€ºá€¸á€á€½á€„á€ºá€¸
1931,2764,1/23/2021,Myebon Township,Rakhine State,99,Myebon,Rakhine,Myebon,MMR012006,MMR012,Rakhine,á€™á€¼á€±á€•á€¯á€¶
1932,2765,1/23/2021,Pyinmana Township,Naypyitaw,99,Pyinmana,Nay Pyi Taw,Pyinmana,MMR018006,MMR018,Nay Pyi Taw,á€•á€»á€‰á€ºá€¸á€™á€”á€¬á€¸
1933,2767,1/23/2021,Myaing Township,Magway Region,97,Myaing,Magway,Myaing,MMR009020,MMR009,Magway,á€™á€¼á€­á€¯á€„á€º
1934,2768,1/23/2021,Ngazun Township,Mandalay Region,96,Ngazun,Mandalay,Ngazun,MMR010021,MMR010,Mandalay,á€„á€«á€”á€ºá€¸á€‡á€½á€”á€º
1935,2769,1/23/2021,Yamethin Township,Mandalay Region,95,Yamethin,Mandalay,Yamethin,MMR010023,MMR010,Mandalay,á€›á€™á€Šá€ºá€¸á€žá€„á€ºá€¸
1936,2770,1/23/2021,Minbya Township,Rakhine State,92,Minbya,Rakhine,Minbya,MMR012005,MMR012,Rakhine,á€™á€„á€ºá€¸á€•á€¼á€¬á€¸
1937,2771,1/23/2021,Pwintbyu Township,Magway Region,90,Pwintbyu,Magway,Pwintbyu,MMR009008,MMR009,Magway,á€•á€½á€„á€ºá€·á€–á€¼á€°
1938,2772,1/23/2021,Mudon Township,Mon State,89,Mudon,Mon,Mudon,MMR011005,MMR011,Mon,á€™á€¯á€’á€¯á€¶
1939,2773,1/23/2021,Yinmarbin Township,Sagaing Region,89,Yinmarbin,Sagaing,Yinmarbin,MMR005016,MMR005,Sagaing,á€šá€„á€ºá€¸á€™á€¬á€•á€„á€º
1940,2774,1/23/2021,Salingyi Township,Sagaing Region,84,Salingyi,Sagaing,Salingyi,MMR005018,MMR005,Sagaing,á€†á€¬á€¸á€œá€„á€ºá€¸á€€á€¼á€®á€¸
1941,2775,1/23/2021,Kyaunggon Township,Ayeyarwady Region,83,Kyaunggon,Ayeyarwady,Kyaunggon,MMR017007,MMR017,Ayeyarwady,á€€á€»á€±á€¬á€„á€ºá€¸á€€á€¯á€”á€ºá€¸
1942,2778,1/23/2021,Hlaingbwe Township,Kayin State,78,Hlaingbwe,Kayin,Hlaingbwe,MMR003002,MMR003,Kayin,á€œá€¾á€­á€¯á€„á€ºá€¸á€˜á€½á€²á€·
1943,2779,1/23/2021,Mogoke Township,Mandalay Region,77,Mogoke,Mandalay,Mogoke,MMR010011,MMR010,Mandalay,á€™á€­á€¯á€¸á€€á€¯á€á€º
1944,2780,1/23/2021,Kyaikmaraw Township,Mon State,75,Kyaikmaraw,Mon,Kyaikmaraw,MMR011002,MMR011,Mon,á€€á€»á€­á€¯á€€á€ºá€™á€›á€±á€¬
1945,2781,1/23/2021,Gangaw Township,Magway Region,75,Gangaw,Magway,Gangaw,MMR009023,MMR009,Magway,á€‚á€”á€ºá€·á€‚á€±á€«
1946,2784,1/23/2021,Thayet Township,Magway Region,68,Thayet,Magway,Thayet,MMR009012,MMR009,Magway,á€žá€›á€€á€º
1947,2785,1/23/2021,Kangyidaunt Township,Ayeyarwady Region,68,Kangyidaunt,Ayeyarwady,Kangyidaunt,MMR017002,MMR017,Ayeyarwady,á€€á€”á€ºá€€á€¼á€®á€¸á€‘á€±á€¬á€„á€ºá€·
1948,2786,1/23/2021,Thanbyuzayat Township,Mon State,66,Thanbyuzayat,Mon,Thanbyuzayat,MMR011004,MMR011,Mon,á€žá€¶á€–á€¼á€°á€‡á€›á€•á€º
1949,2787,1/23/2021,Loikaw Township,Kayah State,64,Loikaw,Kayah,Loikaw,MMR002001,MMR002,Kayah,á€œá€½á€­á€¯á€„á€ºá€€á€±á€¬á€º
1950,2788,1/23/2021,Einme Township,Ayeyarwady Region,62,Einme,Ayeyarwady,Einme,MMR017015,MMR017,Ayeyarwady,á€¡á€­á€™á€ºá€™á€²
1951,2789,1/23/2021,Chaungzon Township,Mon State,61,Chaungzon,Mon,Chaungzon,MMR011003,MMR011,Mon,á€á€»á€±á€¬á€„á€ºá€¸á€†á€¯á€¶
1952,2790,1/23/2021,Kawlin Township,Sagaing Region,60,Kawlin,Sagaing,Kawlin,MMR005024,MMR005,Sagaing,á€€á€±á€¬á€œá€„á€ºá€¸
1953,2791,1/23/2021,Lemyethna Township,Ayeyarwady Region,60,Lemyethna,Ayeyarwady,Lemyethna,MMR017010,MMR017,Ayeyarwady,á€œá€±á€¸á€™á€»á€€á€ºá€”á€¾á€¬
1954,2792,1/23/2021,Seikphyu Township,Magway Region,58,Seikphyu,Magway,Seikphyu,MMR009022,MMR009,Magway,á€†á€­á€•á€ºá€–á€¼á€°
1955,2793,1/23/2021,Taze Township,Sagaing Region,57,Taze,Sagaing,Taze,MMR005011,MMR005,Sagaing,á€á€”á€ºá€·á€†á€Šá€º
1956,2795,1/23/2021,Mohnyin Township,Kachin State,54,Mohnyin,Kachin,Mohnyin,MMR001007,MMR001,Kachin,á€™á€­á€¯á€¸á€Šá€¾á€„á€ºá€¸
1957,2797,1/23/2021,Tatkon Township,Naypyitaw,51,Tatkon,Nay Pyi Taw,Tatkon,MMR018003,MMR018,Nay Pyi Taw,á€á€•á€ºá€€á€¯á€”á€ºá€¸
1958,2799,1/23/2021,Mahlaing Township,Mandalay Region,50,Mahlaing,Mandalay,Mahlaing,MMR010029,MMR010,Mandalay,á€™á€œá€¾á€­á€¯á€„á€º
1959,2800,1/23/2021,Thabeikkyin Township,Mandalay Region,48,Thabeikkyin,Mandalay,Thabeikkyin,MMR010012,MMR010,Mandalay,á€žá€•á€­á€á€ºá€€á€»á€„á€ºá€¸
1960,2802,1/23/2021,Launglon Township,Tanintharyi Region,45,Launglon,Tanintharyi,Launglon,MMR006002,MMR006,Tanintharyi,á€œá€±á€¬á€„á€ºá€¸á€œá€¯á€¶á€¸
1961,2803,1/23/2021,Indaw Township,Sagaing Region,45,Indaw,Sagaing,Indaw,MMR005021,MMR005,Sagaing,á€¡á€„á€ºá€¸á€á€±á€¬á€º
1962,2804,1/23/2021,Chaung-U Township,Sagaing Region,45,Chaung-U,Sagaing,Chaung-U,MMR005015,MMR005,Sagaing,á€á€»á€±á€¬á€„á€ºá€¸á€¦á€¸
1963,2805,1/23/2021,Mindat Township,Chin State,44,Mindat,Chin,Mindat,MMR004006,MMR004,Chin,á€™á€„á€ºá€¸á€á€•á€º
1964,2806,1/23/2021,Oke Ta Ra Thi Ri Township,Naypyitaw,44,Oke Ta Ra Thi Ri,Nay Pyi Taw,Oke Ta Ra Thi Ri,MMR018008,MMR018,Nay Pyi Taw,á€¥á€á€¹á€á€›á€žá€®á€›á€­
1965,2807,1/23/2021,Palaw Township,Tanintharyi Region,43,Palaw,Tanintharyi,Palaw,MMR006007,MMR006,Tanintharyi,á€•á€¯á€œá€±á€¬
1966,2808,1/23/2021,Wetlet Township,Sagaing Region,42,Wetlet,Sagaing,Wetlet,MMR005006,MMR005,Sagaing,á€á€€á€ºá€œá€€á€º
1967,2809,1/23/2021,Zalun Township,Ayeyarwady Region,42,Zalun,Ayeyarwady,Zalun,MMR017009,MMR017,Ayeyarwady,á€‡á€œá€½á€”á€º
1968,2810,1/23/2021,Sinbaungwe Township,Magway Region,41,Sinbaungwe,Magway,Sinbaungwe,MMR009017,MMR009,Magway,á€†á€„á€ºá€•á€±á€«á€„á€ºá€á€²
1969,2811,1/23/2021,Mingin Township,Sagaing Region,40,Mingin,Sagaing,Mingin,MMR005029,MMR005,Sagaing,á€™á€„á€ºá€¸á€€á€„á€ºá€¸
1970,2812,1/23/2021,Myanaung Township,Ayeyarwady Region,40,Myanaung,Ayeyarwady,Myanaung,MMR017011,MMR017,Ayeyarwady,á€™á€¼á€”á€ºá€¡á€±á€¬á€„á€º
1971,2813,1/23/2021,Gwa Township,Rakhine State,39,Gwa,Rakhine,Gwa,MMR012017,MMR012,Rakhine,á€‚á€½
1972,2814,1/23/2021,Pale Township,Sagaing Region,39,Pale,Sagaing,Pale,MMR005019,MMR005,Sagaing,á€•á€¯á€œá€²
1973,2816,1/23/2021,Tabayin Township,Sagaing Region,38,Tabayin,Sagaing,Tabayin,MMR005010,MMR005,Sagaing,á€’á€®á€•á€²á€šá€„á€ºá€¸
1974,2817,1/23/2021,Homalin Township,Sagaing Region,38,Homalin,Sagaing,Homalin,MMR005034,MMR005,Sagaing,á€Ÿá€¯á€™á€¹á€™á€œá€„á€ºá€¸
1975,2818,1/23/2021,Pantanaw Township,Ayeyarwady Region,38,Pantanaw,Ayeyarwady,Pantanaw,MMR017020,MMR017,Ayeyarwady,á€•á€”á€ºá€¸á€á€”á€±á€¬á€º
1976,2819,1/23/2021,Kyangin Township,Ayeyarwady Region,37,Kyangin,Ayeyarwady,Kyangin,MMR017012,MMR017,Ayeyarwady,á€€á€¼á€¶á€á€„á€ºá€¸
1977,2820,1/23/2021,Minhla Township,Magway Region,37,Minhla,Magway,Minhla,MMR009013,MMR009,Magway,á€™á€„á€ºá€¸á€œá€¾
1978,2821,1/23/2021,Yesagyo Township,Magway Region,37,Yesagyo,Magway,Yesagyo,MMR009019,MMR009,Magway,á€›á€±á€…á€€á€¼á€­á€¯
1979,2822,1/23/2021,Det Khi Na Thi Ri Township,Naypyitaw,35,Det Khi Na Thi Ri,Nay Pyi Taw,Det Khi Na Thi Ri,MMR018004,MMR018,Nay Pyi Taw,á€’á€€á€¹á€á€­á€á€žá€®á€›á€­
1980,2824,1/23/2021,Ye-U Township,Sagaing Region,34,Ye-U,Sagaing,Ye-U,MMR005009,MMR005,Sagaing,á€›á€±á€¦á€¸
1981,2825,1/23/2021,Pauk Township,Magway Region,32,Pauk,Magway,Pauk,MMR009021,MMR009,Magway,á€•á€±á€«á€€á€º
1982,2826,1/23/2021,Kani Township,Sagaing Region,31,Kani,Sagaing,Kani,MMR005017,MMR005,Sagaing,á€€á€”á€®
1983,2828,1/23/2021,Matupi Township,Chin State,30,Matupi,Chin,Matupi,MMR004007,MMR004,Chin,á€™á€á€°á€•á€®
1984,2829,1/23/2021,Paletwa Township,Chin State,30,Paletwa,Chin,Paletwa,MMR004009,MMR004,Chin,á€•á€œá€€á€ºá€
1985,2830,1/23/2021,Myinmu Township,Sagaing Region,29,Myinmu,Sagaing,Myinmu,MMR005002,MMR005,Sagaing,á€™á€¼á€„á€ºá€¸á€™á€°
1986,2831,1/23/2021,Katha Township,Sagaing Region,29,Katha,Sagaing,Katha,MMR005020,MMR005,Sagaing,á€€á€žá€¬
1987,2832,1/23/2021,Singu Township,Mandalay Region,29,Singu,Mandalay,Singu,MMR010010,MMR010,Mandalay,á€…á€‰á€ºá€·á€€á€°á€¸
1988,2833,1/23/2021,Yebyu Township,Tanintharyi Region,28,Yebyu,Tanintharyi,Yebyu,MMR006004,MMR006,Tanintharyi,á€›á€±á€–á€¼á€°
1989,2834,1/23/2021,Ramree Township,Rakhine State,27,Ramree,Rakhine,Ramree,MMR012013,MMR012,Rakhine,á€›á€™á€ºá€¸á€—á€¼á€²
1990,2835,1/23/2021,Budalin Township,Sagaing Region,27,Budalin,Sagaing,Budalin,MMR005013,MMR005,Sagaing,á€˜á€¯á€á€œá€„á€º
1991,2836,1/23/2021,Falam Township,Chin State,27,Falam,Chin,Falam,MMR004001,MMR004,Chin,á€–á€œá€™á€ºá€¸
1992,2837,1/23/2021,Myaung Township,Sagaing Region,26,Myaung,Sagaing,Myaung,MMR005003,MMR005,Sagaing,á€™á€¼á€±á€¬á€„á€º
1993,2838,1/23/2021,Khin-U Township,Sagaing Region,26,Khin-U,Sagaing,Khin-U,MMR005005,MMR005,Sagaing,á€á€„á€ºá€¦á€¸
1994,2839,1/23/2021,Kawthoung Township,Tanintharyi Region,25,Kawthoung,Tanintharyi,Kawthoung,MMR006009,MMR006,Tanintharyi,á€€á€±á€¬á€·á€žá€±á€¬á€„á€ºá€¸
1995,2840,1/23/2021,Tonzang Township,Chin State,24,Tonzang,Chin,Tonzang,MMR004005,MMR004,Chin,á€á€½á€”á€ºá€¸á€‡á€”á€º
1996,2841,1/23/2021,Thabaung Township,Ayeyarwady Region,24,Thabaung,Ayeyarwady,Thabaung,MMR017003,MMR017,Ayeyarwady,á€žá€¬á€•á€±á€«á€„á€ºá€¸
1997,2842,1/23/2021,Hakha Township,Chin State,23,Hakha,Chin,Hakha,MMR004002,MMR004,Chin,á€Ÿá€¬á€¸á€á€«á€¸
1998,2844,1/23/2021,Shwegu Township,Kachin State,22,Shwegu,Kachin,Shwegu,MMR001011,MMR001,Kachin,á€›á€½á€¾á€±á€€á€°
1999,2845,1/23/2021,Waingmaw Township,Kachin State,22,Waingmaw,Kachin,Waingmaw,MMR001002,MMR001,Kachin,á€á€­á€¯á€„á€ºá€¸á€™á€±á€¬á€º
2000,2846,1/23/2021,Kyunhla Township,Sagaing Region,22,Kyunhla,Sagaing,Kyunhla,MMR005008,MMR005,Sagaing,á€€á€»á€½á€”á€ºá€¸á€œá€¾
2001,2848,1/23/2021,Mogaung Township,Kachin State,20,Mogaung,Kachin,Mogaung,MMR001008,MMR001,Kachin,á€™á€­á€¯á€¸á€€á€±á€¬á€„á€ºá€¸
2002,2849,1/23/2021,Bhamo Township,Kachin State,20,Bhamo,Kachin,Bhamo,MMR001010,MMR001,Kachin,á€—á€”á€ºá€¸á€™á€±á€¬á€º
2003,2853,1/23/2021,Kamma Township,Magway Region,19,Kamma,Magway,Kamma,MMR009015,MMR009,Magway,á€€á€¶á€™
2004,2855,1/23/2021,Ayadaw Township,Sagaing Region,17,Ayadaw,Sagaing,Ayadaw,MMR005014,MMR005,Sagaing,á€¡á€›á€¬á€á€±á€¬á€º
2005,2856,1/23/2021,Thayetchaung Township,Tanintharyi Region,17,Thayetchaung,Tanintharyi,Thayetchaung,MMR006003,MMR006,Tanintharyi,á€žá€›á€€á€ºá€á€»á€±á€¬á€„á€ºá€¸
2006,2857,1/23/2021,Ngape Township,Magway Region,17,Ngape,Magway,Ngape,MMR009009,MMR009,Magway,á€„á€–á€²
2007,2859,1/23/2021,Kyainseikgyi Township,Kayin State,15,Kyainseikgyi,Kayin,Kyainseikgyi,MMR003007,MMR003,Kayin,á€€á€¼á€¬á€¡á€„á€ºá€¸á€†á€­á€•á€ºá€€á€¼á€®á€¸
2008,2860,1/23/2021,Kalewa Township,Sagaing Region,15,Kalewa,Sagaing,Kalewa,MMR005028,MMR005,Sagaing,á€€á€œá€±á€¸á€
